,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566439366061,3.7544,-0.8415,-0.84349996,12.071996,0.6827784,-0.14539509,-1
1,2,1566439366071,2.1573,-0.6396,-1.0823,11.06011,2.4314172000000003,2.3125691,-1
2,3,1566439366082,2.0188,0.4716,0.4229,11.40749,2.7440424,2.4438767000000006,-1
3,4,1566439366092,1.7436,0.81299996,0.7761,10.836656,3.0412682999999996,2.7441192,-1
4,5,1566439366102,1.1323999,0.87939996,0.8624,10.439314,3.0412586,2.6382186,-1
5,6,1566439366113,0.7134,0.77269995,0.5159,9.979157,2.8491957,2.1486522999999997,-1
6,7,1566439366122,0.38639998,0.5833,0.0468,9.756142,2.7406619,1.6636733,-1
7,8,1566439366133,0.2677,0.64629996,-0.6565,9.686758,2.8564453,0.861836,-1
8,9,1566439366143,0.3462,0.73749995,-1.2068,9.764522,2.9492637999999998,0.46593082,-1
9,10,1566439366153,0.39569998,0.86609995,-1.5618,9.853538499999999,3.0815099999999997,0.10412862,-1
10,11,1566439366163,0.5241,0.94339997,-1.6998,10.011805,3.2159492999999997,0.016577452,-1
11,12,1566439366174,0.6325,1.0077,-1.6847,10.067492999999999,3.2107297999999997,0.19715771,-1
12,13,1566439366184,0.6382,0.8789,-1.1955,10.049059,3.111016,0.78039485,-1
13,14,1566439366194,0.5886,0.8448,-0.6008,9.919253999999999,3.1618116,1.1108904,-1
14,15,1566439366204,0.3272,0.84919995,-0.26479998,9.536652,3.1686206,1.3239266,-1
15,16,1566439366214,0.0695,0.7622,-0.1519,9.440854,3.1798446,1.2513726,-1
16,17,1566439366225,0.0095999995,0.6904,-0.4292,9.370704,3.1924381,0.53262365,-1
17,18,1566439366235,-0.04,0.5938,-0.9359999999999999,9.203636999999999,3.1293747000000005,0.15490484,-1
18,19,1566439366245,-0.1973,0.48349997,-1.0837,9.158444,3.162731,-0.04260721,-1
19,20,1566439366255,-0.12,0.44579998,-1.3073,9.333019,3.1664467,-0.36049017,-1
20,21,1566439366266,0.102,0.39209998,-1.5201,9.635799,3.2256792,-0.56980085,-1
21,22,1566439366276,0.4104,0.4243,-1.3659999,9.96889,3.3272126,-0.24651659,-1
22,23,1566439366286,0.6397,0.4885,-0.96,10.041300999999999,3.3901608,0.093871854,-1
23,24,1566439366296,0.6931,0.4797,-0.5159,9.989912,3.2948809999999997,0.6137104999999999,-1
24,25,1566439366306,0.6397,0.3454,-0.0392,10.004134,3.2083068,0.87413263,-1
25,26,1566439366316,0.6653,0.2418,0.2795,9.916936999999999,3.1481357000000005,1.3293661,-1
26,27,1566439366327,0.5543,0.1673,0.7008,9.825449,3.135322,1.5047173999999999,-1
27,28,1566439366337,0.473,0.082899995,0.8262,9.710575,3.0430782,1.3732183999999998,-1
28,29,1566439366347,0.3425,-0.0106,0.6766,9.5084095,2.9465055,1.2388270000000001,-1
29,30,1566439366357,0.1925,-0.113699995,0.5959,9.348552999999999,2.8678513,1.0624031,-1
30,31,1566439366367,0.022599999,-0.2155,0.3964,9.226344000000001,2.822869,0.7914848000000001,-1
31,32,1566439366378,-0.0695,-0.2755,0.1856,9.135862,2.8730135,0.6896545999999999,-1
32,33,1566439366388,-0.182,-0.2445,0.0809,9.016842,2.9001062,0.6000156999999999,-1
33,34,1566439366398,-0.36339998,-0.2314,-0.026899998999999997,8.759732000000001,2.8891022,0.44650903,-1
34,35,1566439366408,-0.5549,-0.266,-0.1481,8.577639999999999,2.783202,0.24931301,-1
35,36,1566439366418,-0.6979,-0.377,-0.3196,8.576931,2.6818604,0.35930264,-1
36,37,1566439366428,-0.6852,-0.4944,-0.15689999,8.655575,2.741792,0.54735285,-1
37,38,1566439366438,-0.62479997,-0.43179998,-0.0115,8.679163,2.754347,0.6427857,-1
38,39,1566439366449,-0.6045,-0.4159,0.1064,8.666292,2.80112,0.68122697,-1
39,40,1566439366459,-0.61399996,-0.3793,0.1461,8.565189,2.7870232999999995,0.5954284000000001,-1
40,41,1566439366469,-0.74149996,-0.42029998,0.0201,8.269516000000001,2.6359967999999996,0.37942353,-1
41,42,1566439366479,-1.2917,-0.7062,-0.3451,7.937880000000001,2.4631164,0.15015475,-1
42,43,1566439366489,-1.5271,-0.89419997,-0.353,7.7446012,2.2913277,0.13630669,-1
43,44,1566439366499,-1.7148,-1.0287,-0.3737,7.545681,2.127622,0.11775642,-1
44,45,1566439366510,-1.7965,-1.1377,-0.2608,7.480568400000001,2.031413,0.21792981,-1
45,46,1566439366520,-1.8604,-1.2211,-0.12079999599999999,7.408838,1.9099696,0.40138313,-1
46,47,1566439366530,-1.9359,-1.2994,0.1854,7.346895,1.8475671000000002,0.6567966,-1
47,48,1566439366540,-2.062,-1.3045,0.33699998,7.197133,1.8104284,0.8038771,-1
48,49,1566439366550,-2.3264,-1.3853999,0.3362,6.9895754,1.7086843,0.786208,-1
49,50,1566439366560,-2.7875,-1.6022999,0.29279998,6.406472,1.407915,0.70438373,-1
50,51,1566439366570,-3.4257,-1.8181,0.0892,5.905145,1.2158905,0.51198566,-1
51,52,1566439366581,-4.0536,-2.1244,-0.086799994,5.117281,0.8103031999999999,0.25383326,-1
52,53,1566439366591,-4.7707,-2.4965,-0.2056,4.5808263,0.48218265,0.14414051,-1
