,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566467046954,0.0009999999,-0.1933,-0.67649996,0.3645986,6.8696637,5.978293,-1
1,2,1566467046965,0.0009999999,-0.1933,-0.67649996,-0.18361612,6.083724,7.6461897,-1
2,3,1566467046975,0.00029999999,-0.0104,-0.0131,-0.17312951,6.0600404999999995,7.8045807,-1
3,4,1566467046986,0.018299998999999997,0.0071,0.10439999400000001,-0.14477259,6.043080000000001,7.930027000000001,-1
4,5,1566467046996,0.024899999,-0.0078,0.2519,-0.14907257,6.0027137,8.105646,-1
5,6,1566467047006,0.0116,-0.0071,0.3536,-0.12898044,5.9900246,8.187413000000001,-1
6,7,1566467047016,0.008599999,-0.00029999999,0.3994,-0.061473522,5.9907713,8.180528,-1
7,8,1566467047027,0.0552,0.0127,0.3793,-0.064432755,6.0056157,8.091837,-1
8,9,1566467047037,0.0545,0.0414,0.2938,-0.059548582999999995,6.040322,7.909513499999999,-1
9,10,1566467047047,0.0561,0.0563,0.1426,-0.048075568,6.0584893,7.813055499999999,-1
10,11,1566467047057,0.0178,0.0354,-0.021699998999999998,-0.04669651,6.0807743,7.6875805999999995,-1
11,12,1566467047068,0.0336,0.0308,-0.081199996,-0.011616666999999999,6.095149,7.6358466,-1
12,13,1566467047078,0.0622,0.0524,-0.185,0.056225434000000005,6.148473,7.5258093,-1
13,14,1566467047088,0.089099996,0.074999996,-0.1916,0.08774271,6.1786970000000005,7.5010433,-1
14,15,1566467047099,0.089099996,0.074999996,-0.1916,0.025340231,6.1927080000000005,7.548075,-1
15,16,1566467047108,-0.0095999995,0.049399998,0.0053,0.005793968,6.182997,7.675897,-1
16,17,1566467047118,0.0245,-0.012,0.20349999,0.047884032,6.1215525,7.9121857,-1
17,18,1566467047128,0.011399999,-0.029299999,0.3312,0.06432741,6.0907245,8.010721,-1
18,19,1566467047138,0.0039,-0.0268,0.3803,0.07455544,6.0813107,8.062551,-1
19,20,1566467047148,0.0279,0.0034999999,0.3522,0.08821197,6.0967097,8.053348,-1
20,21,1566467047159,0.0532,0.0023,0.2866,0.12449849,6.0852375,7.978553,-1
21,22,1566467047169,0.021,-0.00049999997,0.21249999,0.09125739,6.0787535,7.920105499999999,-1
22,23,1566467047179,-0.00029999999,-0.0049,0.1691,0.068723164,6.062406,7.865978,-1
23,24,1566467047189,0.007999999,0.0089,0.107,0.08707233,6.0902934,7.7938447,-1
24,25,1566467047200,0.0168,0.0313,0.046,0.08472601,6.108317400000001,7.751314,-1
25,26,1566467047210,-0.0219,0.033099998,-0.024,0.025953146,6.103155,7.638614,-1
26,27,1566467047220,-0.0492,0.0338,-0.1226,0.023367409,6.091826,7.587349400000001,-1
27,28,1566467047231,-0.056399997,0.0335,-0.15179999,0.016338032,6.1151165999999995,7.566271,-1
28,29,1566467047241,-0.0256,0.0517,-0.1507,0.05733634,6.145427,7.5664053,-1
29,30,1566467047251,-0.024699999,0.088599995,-0.16849999,0.072285734,6.1605015,7.566759599999999,-1
30,31,1566467047262,0.0145,0.0962,-0.107999995,0.08963891,6.15646,7.6290565,-1
31,32,1566467047271,-0.0049,0.0755,-0.0777,0.044618342000000005,6.160702,7.661789999999999,-1
32,33,1566467047281,-0.0515,0.0664,-0.029199999,-0.035328843,6.129243,7.6760216,-1
33,34,1566467047291,-0.0862,0.0296,-0.0116,-0.04379474,6.1052045999999995,7.7167416,-1
34,35,1566467047301,-0.0903,0.0525,-0.014099998999999998,-0.08127836,6.124473,7.713734599999999,-1
35,36,1566467047311,-0.103199996,0.0657,-0.0169,-0.08525273,6.1370379999999995,7.687274,-1
36,37,1566467047322,-0.0867,0.0879,-0.0484,-0.06141606,6.181608,7.634908,-1
37,38,1566467047332,-0.0605,0.1471,-0.12709999,-0.035625722,6.2361484,7.562019,-1
38,39,1566467047342,-0.034199997999999995,0.1741,-0.2625,-0.03892014,6.276505,7.379906,-1
39,40,1566467047352,-0.0369,0.23699999,-0.3757,-0.034897886,6.3671403,7.2755675,-1
40,41,1566467047362,-0.049799997,0.3554,-0.5058,-0.06662585,6.480491000000001,7.1468929999999995,-1
41,42,1566467047373,-0.0731,0.4215,-0.5844,-0.0624312,6.5880866,7.116736,-1
42,43,1566467047383,-0.0491,0.48659998,-0.57379997,-0.12689269,6.672860000000001,7.178592,-1
43,44,1566467047393,-0.1435,0.57449996,-0.4382,-0.19715771,6.743901299999999,7.4089529999999995,-1
44,45,1566467047403,-0.1618,0.6484,-0.2188,-0.16237475,6.8002224,7.638499700000001,-1
45,46,1566467047413,-0.107099995,0.7267,0.0852,-0.04577714,6.957234,7.9841356,-1
46,47,1566467047424,-0.037299998,0.87509996,0.3588,-0.05824614,7.116391,8.210991,-1
47,48,1566467047434,-0.085999995,1.1017,0.5834,-0.061732100000000005,7.419937599999999,8.3682995,-1
48,49,1566467047444,-0.0581,1.3571999,0.7007,-0.003083732,7.6630254,8.403083,-1
49,50,1566467047454,0.0257,1.6675999,0.6936,0.14281893,8.023841000000001,8.299414,-1
50,51,1566467047464,0.1331,1.9674,0.59889996,0.22580196,8.284311,8.223939999999999,-1
51,52,1566467047475,0.2364,2.2823,0.5392,0.27354229999999996,8.636728,8.182289,-1
52,53,1566467047485,0.2454,2.5486999,0.4987,0.25135288,8.884853,8.142201,-1
53,54,1566467047495,0.24599999,2.7663,0.4678,0.26925190000000004,9.083065,8.215579,-1
54,55,1566467047506,0.24399999,3.0026,0.5455,0.15370774,9.321613000000001,8.47353,-1
55,56,1566467047515,0.1558,3.2066,0.79219997,0.13753252,9.448928,8.669031,-1
56,57,1566467047525,0.1472,3.3562999,1.0431,0.3797587,9.733713,8.980124,-1
57,58,1566467047535,0.3579,3.5969,1.3194,0.505732,9.932182000000001,9.031925,-1
58,59,1566467047546,0.537,3.8493,1.3569,0.94549894,10.301464999999999,8.865872,-1
59,60,1566467047555,0.8847,4.1043997,1.2434,1.3360028,10.535264,8.65887,-1
60,61,1566467047565,1.3251,4.3354,1.0160999,1.5805466000000001,10.621771,8.525694,-1
61,62,1566467047575,1.5947,4.3682,0.9475,1.6166512,10.566042999999999,8.659771000000001,-1
62,63,1566467047585,1.4966999,4.2339,1.1738,1.0219985,10.295326,9.252757,-1
63,64,1566467047596,0.94949996,3.9615,1.7541,0.67188,10.069792,9.714799000000001,-1
64,65,1566467047606,0.5381,3.597,2.3478,0.43336967,9.651765,10.05556,-1
65,66,1566467047616,0.3646,3.225,2.6246998,0.22571576,9.40294,9.9234295,-1
66,67,1566467047626,0.1117,2.8725998,2.4889997999999998,-0.13613431,8.99198,9.391678,-1
67,68,1566467047636,-0.14919999,2.4417,2.0785,-0.2527032,8.683683,8.901862,-1
68,69,1566467047647,-0.2347,1.9921999,1.5497999,-0.06504567,8.372284,8.326095,-1
69,70,1566467047657,0.21869999,1.4482,0.838,0.115027025,8.272628,8.010164999999999,-1
70,71,1566467047667,0.2629,1.1344,0.63,0.1560445,8.017837,7.630205999999999,-1
71,72,1566467047677,0.13849999,0.5575,0.6678,-0.07318596,7.439129400000001,7.596035499999999,-1
72,73,1566467047687,-0.1175,-0.0661,0.9116,-0.30531818,6.995024000000001,7.737332,-1
73,74,1566467047698,-0.1175,-0.0661,0.9116,-0.37716338,6.595585000000001,7.8864617,-1
74,75,1566467047708,-0.2084,-1.2006,1.3512,-0.4468155,6.014455,8.002677,-1
75,76,1566467047718,-0.2615,-1.81,1.3220999,-0.53656936,5.400285,7.860278999999999,-1
76,77,1566467047728,-0.1222,-2.2995,1.2343,-0.41651450000000007,5.0810512999999995,7.708927,-1
77,78,1566467047738,0.053999998,-2.6771,1.0171,-0.2770666,4.7182727,7.3485135999999995,-1
78,79,1566467047749,0.062099997000000004,-3.0586,0.72679996,-0.32296824,4.303893599999999,6.8827167000000005,-1
79,80,1566467047759,0.107099995,-3.5497,0.4491,-0.3202676,3.9030755,6.6547985,-1
80,81,1566467047769,0.155,-4.1008997,0.42769998,-0.3917297,3.371285,6.6124115,-1
81,82,1566467047779,-0.0055,-4.5650997,0.5441,-0.6218508,3.0178337,6.6499429999999995,-1
82,83,1566467047790,-0.20269999,-4.9807,0.7216,-0.8407190999999999,2.5998445,6.845386500000001,-1
83,84,1566467047800,-0.18239999,-5.3378997,0.9709,-0.7921838999999999,2.3355532,7.015978,-1
84,85,1566467047810,-0.1157,-5.6998,1.1185,-0.77778035,1.9572694,7.09198,-1
85,86,1566467047820,-0.0953,-5.9431996,1.1373999,-0.7669394,1.8353567,7.045858,-1
86,87,1566467047831,-0.0984,-5.9803,1.0576,-0.81631744,1.8523076,6.870995,-1
87,88,1566467047840,-0.1245,-5.9975,0.90889996,-0.8272541999999999,1.8362665,6.7360196,-1
88,89,1566467047850,-0.035099998,-6.1120996,0.7398,-0.7232213000000001,1.738516,6.44386,-1
89,90,1566467047860,0.0155,-6.2444997,0.4901,-0.725309,1.6415031000000002,6.2125607,-1
90,91,1566467047871,0.0089,-6.343899700000001,0.24599999,-0.73343015,1.5261216,5.9300737,-1
91,92,1566467047882,0.070199996,-6.468,0.122899994,-0.5955146,1.4770405,5.7889495,-1
92,93,1566467047892,0.2563,-6.4595,0.0219,-0.4260434,1.4924017,5.7298517,-1
93,94,1566467047902,0.39249998,-6.5242996,0.0018999999,-0.44906604,1.3231030000000001,5.641218,-1
94,95,1566467047912,0.2762,-6.7311997,-0.1226,-0.59787047,1.1190786,5.5052465999999995,-1
95,96,1566467047922,0.037699997,-6.9739,-0.35909998,-0.8995398000000001,0.810964,5.1575413,-1
96,97,1566467047933,-0.1357,-7.2236,-0.7065,-0.9908068999999999,0.55671895,4.6508327000000005,-1
97,98,1566467047943,-0.12889999,-7.4311,-1.1261,-0.95773816,0.44259214,4.426362,-1
98,99,1566467047953,-0.083299994,-7.526799700000001,-1.3941,-0.980914,0.29098168,4.2078,-1
99,100,1566467047963,-0.090399995,-7.6657996,-1.5722,-1.0735504999999999,0.06511271,4.1635075,-1
100,101,1566467047973,-0.2013,-7.9547,-1.5841,-1.1299962,-0.42566034,4.3279123,-1
101,102,1566467047983,-0.2321,-8.323999,-1.4606999,-1.2382906999999999,-0.7452384,4.529245400000001,-1
102,103,1566467047994,-0.4432,-8.734,-1.2418,-1.6625048999999998,-1.2676724,5.0160919999999996,-1
103,104,1566467048004,-0.8426,-9.0779,-0.7899,-1.8731563999999998,-1.3877368,5.542538599999999,-1
104,105,1566467048014,-1.0533999,-9.014,-0.22029999,-1.8988988000000002,-0.99664867,6.3119106,-1
105,106,1566467048024,-1.1231999,-8.5327,0.30179998,-1.8970314,-0.6112396999999999,6.707222,-1
106,107,1566467048034,-1.2599,-7.9757996,0.6692,-1.9625176,-0.09977117,7.1092277,-1
107,108,1566467048045,-1.4144,-7.5074997,0.86149997,-1.9924164,0.32176158,7.325807000000001,-1
108,109,1566467048055,-1.5397999,-6.8513,0.94689995,-1.7912843,1.0891511,7.331189599999999,-1
109,110,1566467048065,-1.3557,-6.0754,0.76909995,-1.4957056999999998,1.6819363,7.1297026,-1
110,111,1566467048075,-1.0054,-5.2278,0.36699998,-0.26468378,2.8630536,6.791593600000001,-1
111,112,1566467048086,0.1653,-3.9538998999999997,-0.0444,1.076663,4.7503166,6.4717283,-1
112,113,1566467048096,1.1564,-2.1828,-0.47619998,1.6743226999999998,5.7951174000000005,6.3610489999999995,-1
113,114,1566467048106,1.7636,-0.76409996,-0.77199996,2.061379,6.699340299999999,6.5365157,-1
114,115,1566467048116,2.0189,0.105799995,-0.738,2.4436467,7.1039314,6.8683515,-1
115,116,1566467048127,2.4729,0.8743,-0.4809,2.6262286,7.8973889999999995,7.549598,-1
116,117,1566467048138,2.4689,2.9758,0.3357,2.6073334,9.074024,8.294013,-1
117,118,1566467048148,2.4689,2.9758,0.3357,2.8152939999999997,9.979723,8.798222,-1
118,119,1566467048158,2.9661,5.4472,1.4089,3.2620327000000002,10.997019,9.836999,-1
119,120,1566467048168,3.5972,6.3301,2.2084,3.7951352999999997,11.473780999999999,10.568197999999999,-1
120,121,1566467048178,3.9759998,6.8329997,3.0819,4.2733917,11.72907,11.77387,-1
121,122,1566467048188,4.2584,6.9793997,4.1096,4.5486097,11.641278999999999,12.754669,-1
122,123,1566467048198,4.0389,6.7134,5.4107,4.249391999999999,11.020913,14.382085,-1
123,124,1566467048208,3.1575,5.8999,6.3977,3.4920104,10.160446,15.239045999999998,-1
124,125,1566467048218,1.6234,4.5901,6.7479997,1.5659802999999999,8.355457000000001,15.669580999999999,-1
