,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566440589993,0.4838,0.023899998999999998,-2.1306998999999998,0.855726,3.5108669000000003,7.295727,-1
1,2,1566440590003,0.41889998,0.0128,-1.6667999,-0.51834464,2.459257,9.641986,-1
2,3,1566440590013,-0.011299999,0.041899998,0.1718,-0.6502651999999999,2.3718493,9.686375,-1
3,4,1566440590023,-0.0661,0.0253,0.2075,-0.68152386,2.3539790000000003,9.770489,-1
4,5,1566440590034,0.0061999997,0.0835,0.23429999,-0.5702414000000001,2.42185,9.71141,-1
5,6,1566440590045,0.13939999,0.2434,0.0372,-0.4331494000000001,2.5744562,9.491296,-1
6,7,1566440590055,0.30789998,0.3525,-0.1671,-0.25428337,2.707842,9.293448,-1
7,8,1566440590066,0.35599998,0.3942,-0.2795,-0.24732102,2.74025,9.221134,-1
8,9,1566440590076,0.289,0.3141,-0.28869998,-0.28810865,2.7047682,9.208827000000001,-1
9,10,1566440590087,0.132,0.2197,-0.30179998,-0.42833227,2.6281342999999997,9.233995,-1
10,11,1566440590097,0.030199998999999998,0.1436,-0.2216,-0.51425534,2.6410823,9.319736500000001,-1
11,12,1566440590109,-0.0391,0.1864,-0.1581,-0.5454566,2.7180414,9.263961,-1
12,13,1566440590118,-0.0137,0.21899999999999997,-0.25149998,-0.46404415,2.7205315,9.198389,-1
13,14,1566440590128,0.076,0.2014,-0.24679999,-0.40135440000000006,2.723912,9.239894999999999,-1
14,15,1566440590139,0.112399995,0.2031,-0.2127,-0.36098817,2.7690284,9.429439,-1
15,16,1566440590149,0.1629,0.2192,-0.0009999999,-0.20624611,2.8111758,9.640338999999999,-1
16,17,1566440590159,0.353,0.24949999,0.2848,-0.080052525,2.897032,9.809974,-1
17,18,1566440590170,0.36249998,0.29009998,0.2785,-0.07547481,3.0231776000000004,9.53669,-1
18,19,1566440590180,0.32389998,0.33319998,0.0959,0.0039456445000000005,3.1598002999999997,9.430981,-1
19,20,1566440590190,0.36429998,0.4892,-0.0264,0.09784624,3.4281905,9.299903,-1
20,21,1566440590200,0.42949998,0.68549997,-0.1169,0.07173028599999999,3.585087,9.328441999999999,-1
21,22,1566440590210,0.3803,0.86079997,-0.0694,0.12706508,3.764997,9.464729,-1
22,23,1566440590220,0.4429,1.0821999,0.15269999,0.041764453,4.105989,9.706659,-1
23,24,1566440590231,0.3175,1.3679,0.3148,-0.32543907,4.502468599999999,9.694506,-1
24,25,1566440590241,-0.008599999,1.6768,0.29979998,-0.6420483,4.841353400000001,9.650682000000002,-1
25,26,1566440590251,-0.39069998,2.0762,0.265,-0.9316126,5.3083954,9.680361,-1
26,27,1566440590262,-0.5658,2.4731,0.2873,-0.84192586,5.960911299999999,9.779423,-1
27,28,1566440590271,-0.48700000000000004,2.9561,0.41099998,-0.5925266,6.356539,9.815603999999999,-1
28,29,1566440590281,-0.1795,3.4858,0.43449998,-0.18976443,6.6959979999999995,9.905512,-1
29,30,1566440590292,0.3435,3.8916998,0.5158,0.15139017,7.062282000000001,10.158377999999999,-1
30,31,1566440590302,0.7432,4.2363,0.96819997,0.32418448,7.079807799999999,10.414480000000001,-1
31,32,1566440590312,0.8914,3.9524998999999994,1.429,0.4425251,6.822105400000001,10.802926,-1
32,33,1566440590323,1.0033,3.5261998,2.0867,0.6123698000000001,6.3247914000000005,11.620459,-1
33,34,1566440590333,1.1869999,3.0588,2.7275999,0.7844267,5.9562855,12.102019,-1
34,35,1566440590343,1.1869999,3.0588,3.1574,0.87772393,5.5984573,12.508172,-1
35,36,1566440590353,1.0996,2.0226,3.1329,0.7279235,4.8185225,12.459750999999999,-1
36,37,1566440590364,0.81149995,1.4339,3.0063,0.49460375,4.3776445,12.293498,-1
37,38,1566440590374,0.4166,0.81259996,2.6889,0.15843870000000002,3.7291605000000003,11.856537,-1
38,39,1566440590385,0.2986,0.22039999,2.2779999,0.13607684,3.387891,11.481375,-1
39,40,1566440590395,0.23199999999999998,-0.1618,1.7529,0.116817884,3.0114172000000003,10.731387,-1
40,41,1566440590405,0.1865,-0.63479996,1.2399,0.32815890000000003,2.4752982000000006,10.253179,-1
41,42,1566440590416,0.4632,-1.1955,1.0517,0.60752386,2.1652107000000003,10.114717,-1
42,43,1566440590425,0.6246,-1.6252999,0.83419997,0.66075176,1.9394470000000001,9.890581,-1
43,44,1566440590436,0.5396,-2.0869,0.64449996,0.5157015,1.4101848999999997,9.616617,-1
44,45,1566440590445,0.2525,-2.6541,0.5096,0.24877670000000002,0.985712,9.611801,-1
45,46,1566440590455,-0.2172,-3.2735999,0.6627,-0.40889135,0.3809175,9.7907715,-1
46,47,1566440590465,-0.8713,-3.7684998999999997,0.9167,-1.0421864,-0.16961482,10.115252499999999,-1
47,48,1566440590475,-1.2235999,-4.2415,1.0774,-1.2436059,-0.55032164,9.837075,-1
48,49,1566440590485,-1.2952,-4.5231,0.4809,-1.2232263,-0.60574263,9.295843,-1
49,50,1566440590495,-0.97209996,-4.5941997,-0.3234,-0.7770524999999999,-0.7138169,8.365705499999999,-1
50,51,1566440590506,-0.426,-4.7248,-0.759,-0.0079583265,-0.8009083,8.353609,-1
51,52,1566440590516,0.38869998,-4.8048997,-0.5338,0.7723312,-0.8195351999999999,8.483557000000001,-1
52,53,1566440590526,1.1595,-4.835099700000001,-0.4703,1.3125013,-0.91528416,8.362468,-1
53,54,1566440590536,1.3091999,-5.0401,-0.6864,1.1898034,-1.1846510000000001,8.183036999999999,-1
54,55,1566440590546,1.0749,-5.496299700000001,-0.82979995,0.810466,-1.840011,8.11235,-1
55,56,1566440590556,0.76379997,-6.0376997,-0.92939997,0.45890144,-2.3127222,7.9942779999999996,-1
56,57,1566440590567,0.2829,-6.529,-1.1115999,-0.20989488,-2.9203994,7.765526299999999,-1
57,58,1566440590577,-0.0495,-6.9707,-1.2581999,-0.3986633,-3.3267144999999996,7.7395825,-1
58,59,1566440590587,-0.1267,-7.492999999999999,-1.1624,-0.53497005,-4.011418,8.037718,-1
59,60,1566440590597,-0.19829999,-7.9034996,-0.96019995,-0.7635205,-4.496033000000001,8.059669,-1
60,61,1566440590607,-0.36609998,-8.2562,-1.0612,-0.8818514999999999,-4.7516475,7.840072,-1
61,62,1566440590617,-0.4585,-8.4572,-1.4246,-0.88130563,-4.893767400000001,7.4749947,-1
62,63,1566440590628,-0.1557,-8.5425,-1.9302,-0.16253756,-4.9098086,6.8630843,-1
63,64,1566440590638,0.6162,-8.5222,-2.5393,0.7270042,-5.013909,6.107944,-1
64,65,1566440590648,1.3665,-8.5983,-3.1262,1.1169238000000001,-5.273306,5.785196,-1
65,66,1566440590659,1.6105,-8.9092,-3.4389999999999996,0.92035985,-5.5937653,5.715323400000001,-1
66,67,1566440590669,1.0062,-9.354899000000001,-3.3999,0.058973975,-5.9608245,6.1446233,-1
67,68,1566440590679,0.2303,-9.380199000000001,-2.6619,-1.1152958,-5.9123472999999995,6.966533,-1
68,69,1566440590690,-0.8437,-9.3334,-2.1511,-2.2760142999999995,-6.010021,7.3107429999999995,-1
69,70,1566440590700,-1.8263999,-9.3644,-1.8956,-2.4003212000000005,-5.6813736,7.5028825,-1
70,71,1566440590710,-1.9886999,-8.7822,-1.6680000000000001,-1.8137323,-4.625118700000001,6.976052799999999,-1
71,72,1566440590720,-1.4626,-7.8932,-2.2712998,-0.68203145,-3.8532474000000003,6.2382935999999996,-1
72,73,1566440590730,-0.013599999,-6.7929997,-3.1569,0.79179126,-2.515578,5.25894,-1
73,74,1566440590740,1.0224999,-5.7103,-4.0071,0.7876349,-1.8641925,5.2151074,-1
74,75,1566440590750,0.9119,-4.8410997,-4.0044,0.44017878,-1.1774205,6.1343565,-1
75,76,1566440590761,0.54829997,-4.1906,-3.1987997999999997,0.44309970000000004,-0.60545534,7.260235000000001,-1
76,77,1566440590771,0.4648,-3.3404,-1.8915999,-0.08304049,-0.059519857,8.137661999999999,-1
77,78,1566440590781,-0.0589,-2.7573,-1.2954999,-1.0003071,0.21028753,8.319792999999999,-1
78,79,1566440590791,-0.8527,-2.3978999,-1.1722,-1.8075073,0.8534084000000001,8.258482,-1
79,80,1566440590801,-1.8270998999999999,-1.4613,-1.2845,-2.3044860000000003,1.7497017,8.657213,-1
80,81,1566440590811,-2.3423,-0.1153,-0.7973,-1.4473428,3.155577,10.067148,-1
81,82,1566440590821,-1.5129,1.3167,0.42769998,-0.29617232,4.785300299999999,12.136199000000001,-1
82,83,1566440590832,0.2787,4.2328997,3.6576998,0.38797557,5.547901599999999,13.3821125,-1
83,84,1566440590842,0.2787,4.2328997,3.6576998,1.309226,6.250686,14.212939000000002,-1
84,85,1566440590852,2.1527998,6.0179,4.1619,2.1847377,6.8360395,13.946828,-1
85,86,1566440590862,2.2948,6.1858997,3.3718,2.1376965,6.7142800000000005,13.0151005,-1
86,87,1566440590873,1.7807,6.0863,3.0688999,1.6662111000000002,6.502642,12.8768215,-1
87,88,1566440590882,0.91599995,6.4165998,3.4961,0.5930342,6.768983,13.385378,-1
88,89,1566440590892,0.91599995,6.4165998,3.4961,0.21505678,7.220711,14.1724,-1
89,90,1566440590903,0.0018999999,7.7433996,5.1496997,-0.17338810000000002,7.926847500000001,14.949826000000002,-1
90,91,1566440590913,0.3597,7.8651995999999995,4.3057,0.30677387,7.972682000000001,14.124421,-1
91,92,1566440590923,1.6567999,7.824,2.0012,1.7973368000000003,7.915230800000001,11.382705,-1
92,93,1566440590933,2.156,7.2928996,-0.1364,2.1338751,7.423557799999999,9.673524,-1
93,94,1566440590943,1.7050999,6.1846,-0.1855,1.3873057,6.053423,9.831722000000001,-1
94,95,1566440590953,0.2401,5.0829,1.0792,-0.34625903,4.8454809999999995,11.311032,-1
95,96,1566440590964,-0.9357,4.3956,1.8537999,-1.1266538000000001,4.345466,11.747228,-1
96,97,1566440590974,-0.9158,4.2401,2.2659,-1.031652,4.2309184,12.083642,-1
97,98,1566440590984,-0.1828,4.5656,2.0901,-0.17435534,4.541772,11.857225999999999,-1
98,99,1566440590995,0.6023,4.5901,1.6208999,0.6203664000000001,4.383649299999999,11.274018,-1
99,100,1566440591005,1.1334,4.3297,1.2606,0.9371575999999999,4.1077414,11.069084,-1
100,101,1566440591015,1.3619999999999999,4.0622,1.5576999,0.9021448000000001,3.6666722000000003,11.5686865,-1
101,102,1566440591025,0.92069995,3.5925998999999997,1.9325,0.41092163,3.2241087000000004,11.734653,-1
102,103,1566440591035,0.35779998,2.9615,1.8743999,-0.31363085,2.3955042,11.668027,-1
103,104,1566440591045,-0.2961,2.2697,1.7565,-1.0560056999999998,1.6457646000000001,11.359846000000001,-1
104,105,1566440591055,-0.8463,1.7006999,1.3635,-1.3507702,1.3390003000000001,10.882585,-1
105,106,1566440591065,-0.83489996,1.4456999,0.7057,-1.0927328,1.2666188,10.368425,-1
106,107,1566440591075,-0.124699995,1.5800999,0.2835,-0.25769272,1.589817,10.063069,-1
107,108,1566440591086,0.4267,1.7781999,0.44,0.13980223,1.7616343,10.629325999999999,-1
108,109,1566440591095,0.49019998,1.7577,1.1456,0.0037253778000000005,1.684838,11.140986,-1
109,110,1566440591105,0.1894,1.6316998999999999,1.5669,-0.34960133,1.5537794,11.452875,-1
110,111,1566440591116,-0.0394,1.4918,1.6549,-0.49874094,1.4423723999999998,11.502319,-1
111,112,1566440591126,-0.1919,1.2832999,1.8508999,-0.59879947,1.3324307,11.679424000000001,-1
112,113,1566440591136,-0.2636,1.2778,1.8115,-0.5835244,1.4114969,11.524499,-1
113,114,1566440591146,0.0184,1.2968,1.4196,-0.17795622,1.4642075,10.870403,-1
114,115,1566440591156,0.26909998,1.2396,0.7051,-0.054597374000000004,1.503032,10.261999000000001,-1
115,116,1566440591166,0.31,1.3198,0.32479998,-0.013120225,1.8386033,10.174457,-1
