,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566439294498,0.0,0.0,0.0,0.0,0.0,0.0,-1
1,2,1566439294508,0.43879998,0.71,0.442,-0.040059783,1.7092205000000003,10.345067,-1
2,3,1566439294518,-0.0018,0.1081,0.659,-0.07328172,1.6677817,10.3399725,-1
3,4,1566439294529,-0.0639,0.0832,0.6356,-0.33781227,1.6258832,10.303457,-1
4,5,1566439294539,-0.4337,0.1052,0.4612,-0.59360874,1.645803,10.060944000000001,-1
5,6,1566439294549,-0.5141,0.1362,0.2818,-0.6668904999999999,1.6303078000000002,9.980067,-1
6,7,1566439294560,-0.57129997,-0.0524,0.5347,-0.8115003000000001,1.3571581,10.371777999999999,-1
7,8,1566439294570,-0.6742,-0.2356,0.5038,-0.88901496,1.2411444999999999,10.203686,-1
8,9,1566439294580,-0.6742,-0.2356,0.5038,-0.91067773,1.2339046,9.847284,-1
9,10,1566439294591,-0.5198,-0.1889,0.1016,-0.7753287,1.2816927,9.82092,-1
10,11,1566439294601,-0.183,-0.089499995,-0.0133,-0.7536371999999999,1.2176334999999998,9.6604595,-1
11,12,1566439294611,-0.1648,-0.109,-0.1201,-0.75710404,1.2171355,9.569672,-1
12,13,1566439294622,-0.2113,-0.099599995,-0.15779999,-0.795938,1.2263676000000001,9.545797,-1
13,14,1566439294632,-0.2417,-0.1122,-0.1463,-0.8037335,1.2362604,9.617269,-1
14,15,1566439294642,-0.20279999,-0.103099994,-0.037000000000000005,-0.7743806,1.2693291000000002,9.6988535,-1
15,16,1566439294653,-0.1162,-0.0251,0.0132,-0.65276474,1.3770299,9.70866,-1
16,17,1566439294663,-0.0036,0.0791,0.0246,-0.55081964,1.4654046,9.726416,-1
17,18,1566439294673,0.0938,0.18789999,0.1052,-0.4189087,1.6572664000000001,9.841318,-1
18,19,1566439294684,0.2086,0.2855,0.13759999,-0.24447674,1.7580813999999998,9.839661999999999,-1
19,20,1566439294694,0.3365,0.2888,0.1409,-0.107672036,1.7589147,9.840237,-1
20,21,1566439294704,0.45099998,0.2775,0.1621,0.034955345,1.7381808999999997,9.874396,-1
21,22,1566439294715,0.47100000000000003,0.2698,0.1733,0.0504985,1.7894646,9.8247795,-1
22,23,1566439294725,0.4067,0.3006,0.037699997,-0.02360683,1.8160787,9.617825,-1
23,24,1566439294735,0.354,0.2897,-0.1069,-0.117019005,1.838086,9.471022,-1
24,25,1566439294745,0.2215,0.2643,-0.2313,-0.16476896,1.8014165000000002,9.429889,-1
25,26,1566439294755,0.1662,0.17899999,-0.2377,-0.2502324,1.6610397000000001,9.513188000000001,-1
26,27,1566439294765,0.0814,0.0479,-0.1589,-0.25692657,1.6519418000000001,9.529947,-1
27,28,1566439294776,0.0196,0.0499,-0.1201,-0.3210433,1.6354218,9.670467,-1
28,29,1566439294786,0.017099998999999998,0.035299998,0.0358,-0.29356745,1.6160766000000002,9.777948,-1
29,30,1566439294796,0.052899998,0.0515,0.1523,-0.24143131,1.6479386000000003,9.910979,-1
30,31,1566439294807,0.11109999599999999,0.08,0.2391,-0.19941784,1.7106858,9.9352865,-1
31,32,1566439294817,0.1419,0.1762,0.23789999,-0.12794614,1.7850306,9.851814,-1
32,33,1566439294827,0.2121,0.2112,0.1586,-0.20950224,1.7616824,9.743826,-1
33,34,1566439294837,0.1257,0.1954,0.06,-0.22961353,1.7759327,9.710585,-1
34,35,1566439294848,0.0865,0.2175,0.0301,-0.2592633,1.7801082,9.760692,-1
35,36,1566439294858,0.0632,0.22919999,0.1081,-0.23296541,1.7679935000000002,9.775065,-1
36,37,1566439294868,0.11599999999999999,0.1915,0.0587,-0.15118906,1.6662111000000002,9.714483,-1
37,38,1566439294878,0.16749999,0.105399996,0.0287,-0.1841141,1.5940691,9.774921,-1
38,39,1566439294889,0.1094,0.0325,0.086399995,-0.2846227,1.5771563999999998,9.7175,-1
39,40,1566439294899,0.0134,0.042799998,0.0257,-0.32482615,1.6314665000000002,9.659847000000001,-1
40,41,1566439294909,-0.0201,0.1275,-0.0357,-0.12724704,1.8543188999999998,9.895255,-1
41,42,1566439294919,0.27269998,0.7471,0.47579998,0.040797196,2.3010770000000003,10.196282,-1
42,43,1566439294930,0.6441,1.1432999,0.4806,0.3782743,2.5772720000000002,10.1882,-1
43,44,1566439294940,0.9525,1.4455,0.5538,0.73089236,2.907873,10.291122,-1
44,45,1566439294951,1.0562999,1.6617998999999999,0.6856,0.77719617,3.0262423,10.403439,-1
45,46,1566439294961,1.0019,1.8968999,1.0138999,0.68146646,3.2666202,10.846337,-1
46,47,1566439294971,0.82699996,2.1949,1.4017,0.4842608,3.6004769999999997,11.236564,-1
47,48,1566439294982,0.6809,2.5307999,1.5264,0.39405686,3.8400123,11.237032000000001,-1
48,49,1566439294992,0.7206,2.7731,1.3784,0.43097547,4.0891147000000005,11.112237,-1
49,50,1566439295002,0.6077,2.8537,1.5165,0.28447902,4.145522,11.310141999999999,-1
50,51,1566439295012,0.31579998,2.9877,1.9482,0.0013503297,4.324139,11.797236999999999,-1
51,52,1566439295022,0.2519,3.2163,2.2442,-0.019038692,4.589273,11.981178,-1
52,53,1566439295033,0.24149999,3.5767998999999997,2.3852,0.029027302,5.029557,12.169516999999999,-1
53,54,1566439295043,0.2619,3.8244,2.5477998,0.17355089,5.2349695999999994,12.360824000000001,-1
54,55,1566439295053,0.40089998,3.8116999,2.7324,0.30376673,5.212675,12.546852000000001,-1
55,56,1566439295064,0.5233,3.6669998,2.998,0.40614279999999997,5.163747,12.73541,-1
56,57,1566439295074,0.408,3.5001,3.2175,0.29931352,5.043367,12.946492,-1
57,58,1566439295084,0.3423,3.2524,3.3028,0.38883752,4.8282523,13.005342,-1
58,59,1566439295095,0.41489998,2.9736,3.3523,0.47887868,4.74118,12.989646,-1
59,60,1566439295105,0.4987,2.7828,3.2877,0.6210654999999999,4.6494346,12.797171,-1
60,61,1566439295116,0.58599997,2.5434,3.1288,0.7868304,4.537261,12.666763000000001,-1
61,62,1566439295126,0.80249995,2.2855,3.0425,1.0075759,4.4146589999999994,12.529481,-1
62,63,1566439295136,0.8721,2.0094,2.9508,1.0965444,4.1267514,12.296992999999999,-1
63,64,1566439295147,0.90379995,1.5875,2.7463,1.1855321,3.9359336000000003,12.028564999999999,-1
64,65,1566439295157,0.9690000000000001,1.1381999,2.3997,1.1416703000000001,3.46282,11.577066,-1
65,66,1566439295168,0.8296,0.50589997,2.1358,1.0241916,2.9346402,11.182798,-1
66,67,1566439295177,0.7237,-0.076799996,1.8374,0.9586958000000001,2.6273491,10.764052000000001,-1
67,68,1566439295187,0.616,-0.6716,1.3458999,0.7083102,2.058707,10.061967999999998,-1
