,Seq,Time,ACCx,ACCy,ACCz,ADGx,ADGy,ADGz,Keydown
0,1,1566440817121,0.014099998999999998,-0.3764,-0.22379999,6.9450235000000005,6.1571107000000005,0.34770513,-1
1,2,1566440817131,-0.3593,-0.58419997,-0.84129995,-0.778671,3.0374086,9.454156,-1
2,3,1566440817142,0.0039999996999999995,-0.0178,-0.0574,-0.20772094,2.8956049999999998,9.4400015,-1
3,4,1566440817152,0.57,0.24409999,0.45479998,0.04337336,3.7462456,10.247021,-1
4,5,1566440817163,0.5184,0.8682,0.87979996,-1.434347,3.9782822,10.532716,-1
5,6,1566440817173,-0.80039996,1.0261999,1.1893,-1.4152318000000002,4.378018,11.049891,-1
6,7,1566440817183,-0.6975,1.4885,1.7176,-0.81776357,4.5102262,10.450154,-1
7,8,1566440817194,-0.2003,1.4863,1.1294,-0.34970668,4.773531,10.05015,-1
8,9,1566440817204,0.4111,1.9216,0.6448,-1.020313,5.1402745,10.15901,-1
9,10,1566440817214,-0.34379998,2.0333,0.8684,-0.7591821999999999,5.0801516,10.168471,-1
10,11,1566440817224,-0.4095,2.0105,1.4475,-1.1916996000000002,5.204151599999999,10.6992655,-1
11,12,1566440817235,-0.27629998,1.2485,1.0303999,-0.97458375,4.3419037000000005,10.396524000000001,-1
12,13,1566440817245,0.0734,0.5972,0.9795,-0.8185680000000001,3.911053,10.178978,-1
13,14,1566440817255,0.8458,0.3592,2.0202,-0.14808616,3.8242199999999995,9.748567,-1
14,15,1566440817265,-0.5634,-0.6109,0.20289999,-1.5403813999999998,2.8596346,9.335633999999999,-1
15,16,1566440817275,0.070199996,0.4472,1.9785999,-1.5493836,3.9526644,10.979599,-1
16,17,1566440817286,-0.2935,0.2357,2.1622,-1.2937883,3.9230049,11.212247999999999,-1
17,18,1566440817295,0.4603,0.1441,1.9418,-0.50721645,3.9370732000000004,10.790045,-1
18,19,1566440817305,0.4603,0.1441,1.9418,-0.38265088,3.9276303999999995,10.440414,-1
19,20,1566440817315,1.023,-0.3766,-0.3381,0.018942924,3.6842551,7.935438,-1
20,21,1566440817325,0.64559996,-0.8412,-2.1195,-0.36437836,3.4193029999999998,6.667439999999999,-1
21,22,1566440817335,1.1157,-1.2752,-2.1664999,0.13537775,3.0452904999999997,6.6875990000000005,-1
22,23,1566440817346,1.3118,-1.5102999,-1.4779999,0.4281886,2.9843627999999995,7.209516000000001,-1
23,24,1566440817356,-0.3011,-1.7793,-0.2041,-0.17636646,3.1259751000000002,9.369009,-1
24,25,1566440817366,1.433,-0.9086,2.4682,0.3819039,3.7938426,11.293746,-1
25,26,1566440817376,0.8034,-0.47669998,2.9668,0.28382779999999996,4.181502,11.71706,-1
26,27,1566440817386,0.58849996,-0.070999995,2.9736998,-0.0061195795,4.4438105000000006,11.670996,-1
27,28,1566440817396,0.24759999,-0.49339998,2.3643,-0.37149394,3.8655343,10.941607000000001,-1
28,29,1566440817406,0.1925,-1.1889,1.5911,-0.55152833,3.2745592999999995,10.308992,-1
29,30,1566440817417,-0.4935,-1.9511,-0.7984,-1.5887347,2.3944794999999996,7.605258500000001,-1
30,31,1566440817426,-0.2198,-1.9474,-1.2928,-1.1423502,2.4400077000000002,7.447939999999999,-1
31,32,1566440817436,-0.61219996,-1.4880999,-1.4505,-1.7264397,2.9850621,7.4425774,-1
32,33,1566440817446,-0.64989996,-0.7845,-0.5527,-1.5829600000000001,3.4485314,8.257028,-1
33,34,1566440817456,0.026099999,-0.47200000000000003,0.4447,-0.79734576,3.6636746,9.465246,-1
34,35,1566440817467,-0.0173,-0.36749998,1.087,-0.8415523000000001,3.664029,10.000484,-1
35,36,1566440817476,-0.445,-0.4658,1.0547999,-1.2749986999999998,3.396606,9.948741,-1
36,37,1566440817486,-0.7514,-0.7916,0.3005,-1.4846157,3.0333097,9.316327000000001,-1
37,38,1566440817496,-0.6601,-0.7966,-0.31379998,-1.3103848999999999,2.9090412,8.6538515,-1
